listing_id,date
9635192,2017-10-15
9635192,2017-10-28
9635192,2017-11-05
9635192,2017-11-07
9635192,2017-11-15
9635192,2017-11-17
9635192,2017-11-26
9635192,2017-12-01
9635192,2017-12-04
9635192,2017-12-11
9635192,2017-12-18
9635192,2017-12-28
9635192,2018-01-02
9635192,2018-01-08
9635192,2018-01-13
9635192,2018-01-22
9635192,2018-02-10
9635192,2018-02-19
9635192,2018-03-08
9635192,2018-03-13
9635192,2018-03-28
9635192,2018-04-02
9635192,2018-04-08
9635192,2018-05-03
9635192,2018-05-07
9635192,2018-05-17
9635192,2018-05-19
8180346,2018-06-01
8180346,2018-06-08
8180346,2018-06-11
8180346,2018-06-15
8180346,2018-06-18
8180346,2018-06-19
8180346,2018-06-25
8180346,2018-06-27
8180346,2018-07-01
8180346,2018-07-12
9635192,2018-05-28
9635192,2018-06-08
9635192,2018-06-22
8180346,2018-07-14
8180346,2018-07-18
8180346,2018-07-22
8180346,2018-07-26
8180346,2018-07-29
8180346,2018-08-03
8180346,2018-08-06
8180346,2018-08-08
8180346,2018-08-12
8180346,2018-08-13
8180346,2018-08-16
8180346,2018-08-17
8180346,2018-08-18
8180346,2018-08-24
8180346,2018-08-28
8180346,2018-08-30
8180346,2018-09-03
9635192,2018-06-27
9635192,2018-07-13
9635192,2018-07-16
9635192,2018-08-02
8180346,2018-09-07
8180346,2018-09-14
8180346,2018-09-17
8180346,2018-09-20
8180346,2018-09-26
8180346,2018-10-01
8180346,2018-10-05
8180346,2018-10-15
8180346,2018-10-21
8180346,2018-10-23
8180346,2018-10-26
8180346,2018-11-01
8180346,2018-11-10
8180346,2018-11-12
8180346,2018-11-19
8180346,2018-11-26
8180346,2018-12-04
8180346,2018-12-10
8180346,2018-12-17
8180346,2018-12-20
8180346,2018-12-24
8180346,2018-12-27
8180346,2018-12-31
8180346,2019-01-03
8180346,2019-01-05
8180346,2019-01-08
9635192,2018-08-06
8180346,2019-01-11
8180346,2019-01-14
8180346,2019-01-21
8180346,2019-02-06
8180346,2019-02-11
8180346,2019-02-14
8180346,2019-02-18
8180346,2019-02-25
8180346,2019-03-05
8180346,2019-03-07
9635192,2018-08-11
8180346,2019-03-12
8180346,2019-03-19
8180346,2019-03-30
8180346,2019-04-13
8180346,2019-04-21
8180346,2019-04-27
8180346,2019-04-29
8180346,2019-05-01
8180346,2019-05-05
8180346,2019-05-15
8180346,2019-05-21
8180346,2019-05-28
8180346,2019-06-09
8180346,2019-06-11
8180346,2019-06-13
8180346,2019-06-18
8180346,2019-06-22
8180346,2019-06-26
8180346,2019-06-29
9635192,2018-08-19
9635192,2018-08-25
9635192,2018-08-27
9635192,2018-08-29
9635192,2018-09-08
9635192,2018-09-18
9635192,2018-09-23
9635192,2018-09-29
9635192,2018-10-03
9635192,2018-10-29
9635192,2018-11-08
9635192,2018-11-22
9635192,2018-11-29
9635192,2018-12-14
8195397,2015-09-13
8195397,2015-09-25
9635192,2018-12-28
8195397,2015-09-29
8195397,2015-11-28
8195397,2015-12-01
8195397,2015-12-17
8195397,2015-12-26
8195397,2016-01-15
8195397,2016-01-18
8195397,2016-01-20
8195397,2016-01-23
8195397,2016-01-24
8195397,2016-01-25
8195397,2016-01-27
8195397,2016-02-04
8195397,2016-02-08
8195397,2016-02-13
8195397,2016-02-20
8195397,2016-02-27
8195397,2016-02-28
8195397,2016-03-05
8195397,2016-03-09
8195397,2016-03-17
8195397,2016-04-01
8195397,2016-04-07
8195397,2016-04-13
8195397,2016-04-21
8195397,2016-04-25
8195397,2016-04-29
8195397,2016-05-08
8195397,2016-05-14
8195397,2016-05-24
8195397,2016-06-08
8195397,2016-06-09
8195397,2016-06-13
8195397,2016-06-17
8195397,2016-06-19
8195397,2016-06-26
8195397,2016-07-01
9635192,2019-01-01
9635192,2019-01-13
9635192,2019-01-20
8195397,2016-07-03
8195397,2016-07-19
8195397,2016-07-27
8195397,2016-07-30
8195397,2016-08-10
8195397,2016-08-12
8195397,2016-08-17
8195397,2016-08-28
8195397,2016-09-04
8195397,2016-09-07
8195397,2016-09-16
8195397,2016-09-21
8195397,2016-09-28
8195397,2016-10-01
8195397,2016-10-09
8195397,2016-11-01
8195397,2016-11-14
8195397,2016-11-15
8195397,2016-11-20
8195397,2016-12-12
8195397,2017-01-02
8195397,2017-01-31
8195397,2017-02-13
8195397,2017-02-25
8195397,2017-03-01
8195397,2017-03-03
8195397,2017-03-09
8195397,2017-04-07
8195397,2017-04-14
8195397,2017-04-18
8195397,2017-04-23
8195397,2017-04-25
8195397,2017-04-30
8195397,2017-05-05
8195397,2017-05-30
8195397,2017-06-05
8195397,2017-06-22
8195397,2017-06-29
8195397,2017-07-01
8195397,2017-07-10
8195397,2017-07-14
8195397,2017-07-22
8195397,2017-07-30
8195397,2017-08-03
8195397,2017-08-16
8195397,2017-08-26
8195397,2017-09-04
8195397,2017-09-15
8195397,2017-09-24
8195397,2017-09-30
8195397,2017-10-01
8195397,2017-10-04
8195397,2017-10-15
8195397,2017-11-12
8195397,2018-01-18
8195397,2018-02-10
8195397,2018-02-18
8195397,2018-06-10
8195397,2018-06-27
8195397,2018-09-27
8195397,2018-09-29
8195397,2018-09-30
8195397,2018-10-15
8195397,2018-11-06
8195397,2018-11-15
8195397,2018-11-19
8195397,2018-11-20
8195397,2018-12-02
8195397,2019-03-09
8195397,2019-03-25
9635192,2019-01-26
9635192,2019-02-03
9635192,2019-02-11
9635192,2019-02-14
9635192,2019-02-26
9635192,2019-03-07
9635192,2019-03-12
9635192,2019-03-16
9635192,2019-03-19
9635192,2019-03-24
9635192,2019-04-03
9635192,2019-04-07
9635192,2019-04-22
9635192,2019-04-25
9635192,2019-04-30
9635192,2019-05-06
9635192,2019-05-10
8195397,2019-05-06
8195397,2019-06-16
8195397,2019-06-28
8195397,2019-07-14
8195397,2019-08-05
8195397,2019-08-09
8195397,2019-09-19
8195397,2019-11-23
8195397,2019-12-13
8195397,2019-12-16
8195397,2019-12-27
8195397,2020-01-06
8195397,2020-01-10
8195397,2020-01-20
8195397,2020-02-14
8195397,2020-02-17
8195397,2020-02-18
8195397,2020-02-28
8195397,2020-03-06
8195397,2020-03-07
8195397,2020-03-08
8195397,2020-03-11
8196180,2015-09-21
8196180,2015-12-11
8196180,2016-01-15
8196180,2016-03-04
8196180,2016-03-06
8196180,2016-08-19
8196180,2016-10-07
8196180,2017-02-23
8196180,2018-05-12
8196180,2018-06-08
8196180,2018-06-27
8196180,2018-07-26
8196180,2018-09-14
8196180,2019-01-09
8196180,2019-02-22
8196180,2019-03-11
8196180,2019-04-19
8196180,2019-08-08
8196180,2019-08-18
8196180,2019-09-10
8196180,2019-10-09
8196180,2019-10-28
8196180,2019-11-09
8196180,2019-12-01
8196180,2020-03-08
9635192,2019-05-19
9635192,2019-05-25
9635192,2019-05-27
9635192,2019-05-29
9635192,2019-06-10
9635192,2019-06-17
9635192,2019-06-19
8196359,2016-09-24
8196359,2016-11-27
8196359,2019-06-26
8196417,2015-09-29
8196417,2016-01-26
8196417,2016-02-18
8196417,2016-02-20
8196417,2016-03-17
8196417,2016-05-11
8196417,2016-06-06
8196417,2016-06-15
8196417,2016-06-17
8196417,2016-07-22
8196417,2016-07-23
8196417,2016-07-30
9635192,2019-06-22
9635192,2019-07-08
9635192,2019-07-13
9635192,2019-07-17
9635192,2019-07-22
9635192,2019-07-30
9635192,2019-08-05
9635192,2019-08-12
9635192,2019-08-18
8196417,2016-10-02
8196417,2017-01-13
8196417,2017-01-22
8196417,2017-01-31
8196417,2017-03-30
8196417,2017-05-12
8196417,2017-06-17
8196417,2017-07-01
8196417,2017-08-05
8196417,2017-10-23
8196417,2018-03-07
8196417,2018-07-14
8196417,2018-07-17
8196417,2018-07-20
8196417,2018-07-24
8196417,2018-10-12
8196417,2018-11-22
8196417,2018-12-15
8196417,2019-01-13
8196417,2019-02-14
8196417,2019-04-22
8196417,2019-05-13
8196417,2019-06-03
8196417,2019-06-15
8196417,2019-07-18
8196417,2019-08-06
8196417,2019-12-19
8196417,2020-01-13
8200542,2015-09-12
8200542,2015-09-26
8200542,2015-10-03
8200542,2015-10-07
8200542,2015-10-13
8200542,2015-10-24
8200542,2015-11-03
8200542,2015-11-16
8200542,2015-11-23
8200542,2015-12-01
8200542,2015-12-29
8200542,2016-01-05
8200542,2016-01-27
8200542,2016-01-30
8200542,2016-02-03
8200542,2016-02-07
8200542,2016-02-19
8200542,2016-03-03
8200542,2016-03-06
8200542,2016-03-10
8200542,2016-03-24
8200542,2016-03-27
8200542,2016-04-06
8200542,2016-04-11
8200542,2016-04-15
8200542,2016-04-17
8200542,2016-04-20
8200542,2016-04-24
8200542,2016-04-28
8200542,2016-05-06
8200542,2016-05-13
8200542,2016-05-25
8200542,2016-06-05
8200542,2016-06-07
8200542,2016-06-17
8200542,2016-06-19
8200542,2016-06-21
8200542,2016-07-01
8200542,2016-07-12
8200542,2016-07-14
8200542,2016-07-18
8200542,2016-07-19
8200542,2016-07-24
8200542,2016-07-26
8200542,2016-08-01
8200542,2016-08-08
8200542,2016-08-09
8200542,2016-08-12
8200542,2016-08-19
8200542,2016-08-21
8200542,2016-08-24
8200542,2016-09-03
8200542,2016-09-07
8200542,2016-09-16
8200542,2016-10-04
8200542,2016-10-06
8200542,2016-10-14
8200542,2016-10-21
8200542,2016-10-30
8200542,2016-11-04
8200542,2016-11-05
9635192,2019-09-02
9635192,2019-09-06
9635192,2019-09-09
9635192,2019-10-28
9635192,2019-11-03
9635192,2019-11-15
9635192,2019-11-17
9635192,2019-11-30
9635192,2019-12-02
9635192,2019-12-17
9635192,2020-01-02
9635192,2020-01-06
9635192,2020-01-08
9635192,2020-01-17
9635192,2020-01-28
8200542,2016-11-08
8200542,2016-11-13
8200542,2016-11-20
8200542,2016-11-24
8200542,2016-12-20
8200542,2017-01-05
8200542,2017-01-14
8200542,2017-01-17
8200542,2017-01-20
8200542,2017-01-26
8200542,2017-01-31
8200542,2017-02-04
8200542,2017-02-07
8200542,2017-03-08
8200542,2017-03-09
8200542,2017-03-22
8200542,2017-03-30
8200542,2017-04-04
9637478,2016-07-30
8200542,2017-04-06
8200542,2017-04-08
8200542,2017-04-16
8200542,2017-04-20
8200542,2017-04-22
8200542,2017-04-29
8200542,2017-05-02
8200542,2017-05-08
8200542,2017-05-15
8200542,2017-05-23
8200542,2017-06-02
8200542,2017-06-04
8200542,2017-06-09
8200542,2017-06-12
8200542,2017-06-14
8200542,2017-06-17
8200542,2017-06-27
8200542,2017-07-09
8200542,2017-07-14
8200542,2017-07-22
8200542,2017-08-05
8200542,2017-08-10
8200542,2017-08-28
8200542,2017-08-30
8200542,2017-09-06
8200542,2017-09-19
8200542,2017-09-25
8200542,2017-10-04
8200542,2017-10-11
8200542,2017-10-14
8200542,2017-10-16
8200542,2017-10-26
8200542,2017-11-08
8200542,2017-11-16
9637478,2017-11-05
9637478,2018-09-17
9637478,2018-09-23
9637478,2019-09-07
9683612,2016-01-24
8200542,2017-12-08
8200542,2017-12-10
8200542,2017-12-11
8200542,2017-12-17
8200542,2017-12-20
8200542,2018-01-06
8200542,2018-01-25
8200542,2018-01-30
8200542,2018-02-17
8200542,2018-02-23
8200542,2018-02-28
8200542,2018-03-04
8200542,2018-03-06
8200542,2018-04-01
8200542,2018-04-02
8200542,2018-04-11
8200542,2018-04-15
8200542,2018-04-20
8200542,2018-04-30
8200542,2018-05-04
8200542,2018-05-06
8200542,2018-05-22
8200542,2018-05-25
8200542,2018-05-28
8200542,2018-06-03
8200542,2018-06-14
8200542,2018-06-18
9683612,2016-02-10
9683612,2016-08-16
9683612,2016-12-10
9683612,2017-05-29
9683612,2018-01-08
9683612,2018-03-12
9683612,2018-04-29
9683612,2018-06-08
9683612,2018-09-21
9683612,2018-10-12
9683612,2019-10-10
9683612,2020-01-17
9746208,2016-01-23
8200542,2018-06-24
8200542,2018-06-29
8200542,2018-07-10
8200542,2018-07-15
8200542,2018-07-19
8200542,2018-07-24
8200542,2018-08-09
8200542,2018-08-13
8200542,2018-08-23
8200542,2018-08-28
8200542,2018-09-10
8200542,2018-09-12
8200542,2018-09-24
8200542,2018-10-15
9746208,2016-08-07
8200542,2019-02-04
8200542,2019-02-15
8200542,2019-02-22
8200542,2019-03-11
8200542,2019-05-21
8200542,2019-06-10
8200542,2019-06-16
8200542,2019-06-28
8200542,2019-07-01
8200542,2019-07-04
8200542,2019-07-12
8200542,2019-07-28
8200542,2019-08-01
8200542,2019-08-04
8200542,2019-08-16
8200542,2019-08-24
8200542,2019-08-27
8200542,2019-09-10
8200542,2019-09-12
8200542,2019-09-17
8200542,2019-09-24
8200542,2019-10-03
8200542,2019-10-19
8200542,2019-10-28
8200542,2019-11-14
8200542,2019-11-30
8200542,2019-12-12
8200542,2020-01-02
8200542,2020-01-06
8200542,2020-01-13
8200542,2020-01-17
8200542,2020-01-23
8200542,2020-02-11
8200542,2020-02-22
8200542,2020-02-29
8200542,2020-03-12
8212422,2015-12-12
8212422,2016-01-14
9746208,2016-08-09
9746208,2016-08-12
9746208,2016-09-18
9746208,2016-10-16
9746208,2016-10-22
8212422,2016-01-22
8212422,2016-03-16
8212422,2016-04-21
8212422,2016-05-19
8212422,2016-06-04
8212422,2016-07-26
8212422,2016-07-28
8212422,2016-12-08
8212422,2017-01-30
8212422,2017-04-13
8212422,2017-08-20
8212422,2017-08-24
8212422,2017-09-11
8212422,2017-09-25
8212422,2018-04-30
8212422,2018-07-11
8212422,2018-08-29
8212422,2018-09-06
8212422,2018-09-17
8212422,2018-12-02
8212422,2019-02-18
8212422,2019-04-05
8212422,2019-06-22
8212422,2019-09-08
8212422,2019-10-02
8212422,2019-10-19
8212422,2019-11-03
8212422,2019-11-11
8212422,2019-11-16
9746208,2016-10-27
9746208,2016-10-29
9746208,2016-11-05
9746208,2016-11-09
9746208,2016-12-03
9746208,2016-12-05
9746208,2017-01-10
9746208,2017-01-15
9746208,2017-01-17
9746208,2017-01-28
9746208,2017-01-31
9746208,2017-02-05
8256942,2015-09-21
8256942,2015-12-25
8256942,2017-01-24
8256942,2017-05-09
8256942,2017-08-06
9746208,2017-02-09
9746208,2017-02-11
9746208,2017-02-26
9746208,2017-03-04
9746208,2017-03-09
9746208,2017-03-15
9746208,2017-03-22
9746208,2017-03-25
8256942,2018-06-29
9746208,2017-03-29
9746208,2017-04-01
9746208,2017-04-03
9746208,2017-04-06
9746208,2017-04-10
9746208,2017-04-15
9746208,2017-04-16
9746208,2017-04-27
9746208,2017-05-02
8264717,2015-09-21
8264717,2015-10-01
8264717,2015-10-02
9746208,2017-05-06
9746208,2017-05-11
9746208,2017-05-28
9746208,2017-06-04
9746208,2017-06-07
9746208,2017-06-13
9746208,2017-06-18
9746208,2017-06-24
9746208,2017-06-29
9746208,2017-07-10
9746208,2017-07-22
9746208,2017-07-31
9746208,2017-08-04
9746208,2017-08-16
9746208,2017-08-30
9746208,2017-09-25
9746208,2017-10-01
9746208,2017-10-03
9746208,2017-10-08
9746208,2017-10-13
9746208,2017-10-16
9746208,2017-10-18
9746208,2017-11-11
9746208,2017-11-20
8264717,2015-10-31
8264717,2015-11-05
8264717,2015-11-06
8264717,2015-11-09
8264717,2015-11-12
8264717,2015-11-15
9746208,2017-11-26
9746208,2017-12-03
9746208,2017-12-17
9746208,2017-12-21
9746208,2017-12-30
9746208,2018-01-03
9746208,2018-01-07
9746208,2018-01-13
9746208,2018-01-16
9746208,2018-01-18
9746208,2018-01-22
9746208,2018-02-03
9746208,2018-02-06
9746208,2018-02-19
9746208,2018-02-25
9746208,2018-03-04
9746208,2018-03-13
9746208,2018-03-18
9746208,2018-03-26
9746208,2018-04-06
9746208,2018-05-12
9746208,2018-06-03
9746208,2018-06-17
8264717,2015-11-16
8264717,2015-11-21
8264717,2015-11-22
8264717,2015-11-25
8264717,2015-12-01
8264717,2015-12-04
8264717,2015-12-05
8264717,2015-12-07
8264717,2015-12-10
8264717,2015-12-14
8264717,2015-12-17
8264717,2015-12-19
8264717,2015-12-22
8264717,2015-12-24
8264717,2015-12-25
9746208,2018-06-25
9746208,2018-06-30
9746208,2018-07-09
9746208,2018-07-15
9746208,2018-07-18
9746208,2018-07-25
9746208,2018-07-31
9746208,2018-08-16
9746208,2018-08-26
9746208,2018-08-29
9746208,2018-09-04
9746208,2018-09-13
9746208,2018-09-20
9746208,2018-09-27
9746208,2018-10-01
9746208,2018-10-06
9746208,2018-10-12
9746208,2018-10-17
9746208,2018-10-29
9746208,2018-11-02
8264717,2015-12-26
8264717,2015-12-27
8264717,2015-12-29
8264717,2015-12-30
8264717,2016-01-05
8264717,2016-01-13
8264717,2016-01-19
8264717,2016-01-21
8264717,2016-01-24
8264717,2016-01-25
8264717,2016-01-27
8264717,2016-01-29
8264717,2016-01-30
8264717,2016-02-01
8264717,2016-02-03
9746208,2018-11-08
9746208,2018-11-22
9746208,2018-11-29
9746208,2018-12-03
9746208,2018-12-11
9746208,2018-12-19
9746208,2019-01-02
9746208,2019-01-08
9746208,2019-01-13
9746208,2019-01-25
9746208,2019-01-31
9746208,2019-02-08
9746208,2019-02-15
9746208,2019-03-01
9746208,2019-03-21
9746208,2019-03-25
9746208,2019-03-30
9746208,2019-04-04
9746208,2019-04-07
9746208,2019-04-13
9746208,2019-04-20
9746208,2019-04-25
9746208,2019-04-28
9746208,2019-05-10
9746208,2019-05-12
9746208,2019-05-14
9746208,2019-05-17
9746208,2019-05-28
9746208,2019-06-03
9746208,2019-06-10
9746208,2019-06-19
9746208,2019-06-23
9746208,2019-07-01
9746208,2019-07-03
9746208,2019-07-14
8264717,2016-02-04
8264717,2016-02-07
8264717,2016-02-13
8264717,2016-02-16
8264717,2016-02-19
8264717,2016-02-21
8264717,2016-02-22
8264717,2016-02-25
8264717,2016-03-15
8264717,2016-03-16
8264717,2016-04-04
8264717,2016-04-10
8264717,2016-04-12
8264717,2016-04-13
8264717,2016-04-20
8264717,2016-04-26
8264717,2016-04-30
8264717,2016-05-04
8264717,2016-05-10
8264717,2016-05-13
8264717,2016-05-14
8264717,2016-05-15
8264717,2016-06-05
8264717,2016-06-07
8264717,2016-06-12
8264717,2016-06-23
8264717,2016-06-25
8264717,2016-06-28
8264717,2016-07-14
8264717,2016-07-14
8264717,2016-07-15
8264717,2016-07-17
8264717,2016-07-31
9746208,2019-07-18
9746208,2019-07-24
9746208,2019-08-02
9746208,2019-08-20
9746208,2019-08-30
9746208,2019-09-11
9746208,2019-09-17
9746208,2019-09-21
9746208,2019-09-23
9746208,2019-10-14
9746208,2019-10-25
9746208,2019-12-04
9746208,2019-12-20
9746208,2019-12-28
9746208,2020-01-02
9746208,2020-01-06
9746208,2020-01-25
9746208,2020-02-06
9746208,2021-12-19
9857050,2016-09-11
8264717,2016-08-10
8264717,2016-08-19
8264717,2016-08-24
8264717,2016-08-25
8264717,2016-09-19
8264717,2016-09-22
8264717,2016-09-23
8264717,2016-10-15
8264717,2016-10-16
8264717,2016-10-20
8264717,2016-10-27
8264717,2016-11-13
8264717,2016-11-21
8264717,2016-11-24
8264717,2016-12-03
8264717,2016-12-08
8264717,2016-12-11
8264717,2016-12-19
8264717,2016-12-26
8264717,2016-12-30
8264717,2017-01-03
8264717,2017-01-05
8264717,2017-01-11
8264717,2017-01-12
8264717,2017-01-14
8264717,2017-01-18
8264717,2017-01-20
8264717,2017-01-22
8264717,2017-02-01
8264717,2017-02-05
8264717,2017-02-06
8264717,2017-02-07
8264717,2017-02-15
8264717,2017-02-17
8264717,2017-02-18
8264717,2017-02-20
8264717,2017-02-23
8264717,2017-02-24
8264717,2017-03-03
8264717,2017-03-20
8264717,2017-03-21
8264717,2017-03-22
8264717,2017-03-24
8264717,2017-03-27
8264717,2017-03-31
8264717,2017-04-01
8264717,2017-04-04
8264717,2017-04-14
8264717,2017-04-16
8264717,2017-04-24
8264717,2017-05-05
8264717,2017-05-06
8264717,2017-05-07
8264717,2017-05-28
8264717,2017-06-28
8264717,2017-07-06
8264717,2017-09-30
8264717,2017-10-03
8264717,2017-11-06
8264717,2018-11-16
8264717,2018-12-01
8264717,2018-12-30
8264717,2019-02-07
8264717,2019-04-30
8264717,2019-06-16
8264717,2019-07-29
8264717,2019-08-29
8264717,2019-09-28
8264717,2019-11-30
8264717,2019-12-15
8264717,2020-01-23
8264717,2020-02-13
8264717,2021-07-04
8264717,2021-07-21
8264717,2021-11-20
8264717,2021-12-19
9857050,2016-10-25
9866985,2018-05-23
9866985,2018-06-07
9866985,2018-07-18
9866985,2019-01-26
9887900,2016-01-17
9887900,2016-02-03
9887900,2016-02-10
9887900,2016-06-15
9887900,2016-07-09
9887900,2016-07-20
9887900,2016-08-11
9887900,2016-09-20
9887900,2016-11-24
9887900,2016-12-17
9887900,2017-01-16
9887900,2017-02-03
9887900,2017-02-19
9910891,2015-12-17
9910891,2016-01-01
9910891,2016-02-02
9910891,2016-02-17
9910891,2016-02-20
9910891,2016-03-24
9986864,2016-01-06
9986864,2016-01-11
10001615,2015-12-26
10001615,2015-12-30
10001615,2015-12-31
10001615,2016-01-10
10001615,2016-01-26
10001615,2016-01-31
10001615,2016-02-01
10001615,2016-02-18
10001615,2016-02-22
10001615,2016-03-31
10001615,2016-04-03
10001615,2016-04-05
10001615,2016-04-17
10001615,2016-05-27
10001615,2016-05-30
10001615,2016-06-04
10001615,2016-06-06
10001615,2016-06-26
10001615,2016-07-09
10001615,2016-07-26
10001615,2016-08-01
10001615,2016-08-04
10001615,2016-08-11
10001615,2016-08-15
10001615,2016-08-21
10001615,2016-09-03
10001615,2016-09-04
10001615,2016-10-21
10001615,2016-11-27
10001615,2017-01-21
10001615,2017-02-03
10001615,2017-03-25
10001615,2018-05-21
10001615,2018-07-28
10001615,2019-01-27
10001615,2019-01-29
10001615,2019-02-08
10001615,2019-06-11
10001615,2019-06-15
10001615,2019-10-02
10001615,2019-11-19
10001615,2020-01-31
10001615,2020-02-22
10001615,2020-03-17
10020525,2016-01-02
10020525,2016-01-23
10020525,2016-01-31
10020525,2016-02-28
10020525,2016-03-02
10020525,2016-03-08
10020525,2016-03-13
10020525,2016-05-02
10020525,2016-05-21
10020525,2016-07-14
10020525,2016-07-26
10020525,2016-08-01
10020525,2016-08-14
10020525,2017-02-15
9910891,2016-03-29
9910891,2016-04-15
9910891,2016-06-11
9910891,2016-07-10
9910891,2016-07-24
9910891,2016-08-10
9910891,2016-08-16
10020525,2020-01-26
9910891,2016-09-03
9910891,2016-09-29
9910891,2017-01-18
9910891,2017-01-25
9910891,2017-07-16
9910891,2017-09-18
9910891,2017-10-16
9910891,2017-12-01
9910891,2017-12-29
9910891,2018-01-09
9910891,2018-01-27
9910891,2018-02-15
9910891,2018-03-05
9910891,2018-03-21
9910891,2018-04-21
9910891,2018-04-26
9910891,2018-07-05
9910891,2018-07-15
9910891,2018-11-04
9910891,2018-11-09
9910891,2018-11-18
9910891,2018-12-10
9910891,2018-12-24
9928008,2015-12-29
9928008,2016-01-05
9928008,2016-02-09
9928008,2016-02-15
9928008,2016-02-22
9928008,2016-03-10
9928008,2016-03-19
9928008,2016-04-01
9928008,2016-04-15
9928008,2016-04-17
9928008,2016-05-01
9928008,2016-05-12
9928008,2016-05-18
9928008,2016-05-27
9928008,2016-05-29
9928008,2016-06-30
9928008,2016-07-09
10020690,2016-01-01
10020690,2016-02-21
10020690,2016-03-16
10020690,2016-04-11
10020690,2016-06-12
10020690,2016-07-02
10020690,2016-07-19
10020690,2016-07-29
10020690,2016-07-31
10020690,2016-10-28
10020690,2017-02-10
10020690,2017-05-25
10020690,2017-07-21
9928008,2016-07-18
9928008,2016-07-21
9928008,2016-07-25
9928008,2016-07-30
9928008,2016-08-05
9928008,2016-08-13
9928008,2016-08-15
9928008,2016-08-18
9928008,2016-08-21
9928008,2016-09-01
10020690,2017-10-03
10020690,2017-10-31
10020690,2017-12-27
10020690,2018-01-01
10020690,2018-01-14
10020690,2018-01-23
10020690,2018-02-17
10020690,2018-04-09
10020690,2018-04-26
10020690,2018-05-06
10020690,2018-08-04
9928008,2016-09-02
9928008,2016-09-03
10021140,2016-02-24
10021140,2016-03-03
9928008,2016-09-10
9928008,2016-09-18
9928008,2016-09-18
9928008,2016-11-14
10021140,2016-07-28
10021140,2016-08-07
10021140,2016-08-17
10021140,2016-09-16
10021140,2017-02-02
9928008,2016-12-03
9928008,2016-12-12
9928008,2016-12-25
9928008,2016-12-29
9928008,2016-12-31
9928008,2017-01-09
9928008,2017-01-19
9928008,2017-02-04
9928008,2017-03-06
9928008,2017-05-13
9928008,2017-05-19
9928008,2017-05-27
9928008,2017-06-01
9928008,2017-06-03
9928008,2017-06-11
9928008,2017-06-18
9928008,2017-06-25
9928008,2017-07-02
9928008,2017-07-07
10021610,2016-01-25
10021610,2016-04-10
10021610,2017-03-31
10021610,2017-04-07
10021610,2017-06-25
10021610,2017-08-10
10021610,2017-08-17
10021610,2017-08-26
10021610,2017-09-04
10021610,2017-09-24
10021610,2017-10-12
10021610,2017-10-22
10021610,2017-11-10
10021610,2017-11-21
10021610,2017-12-12
10021610,2017-12-18
10021610,2017-12-25
10021610,2018-01-18
10021610,2018-02-11
10021610,2018-03-13
10021610,2018-03-20
10021610,2018-04-01
10021610,2018-04-05
10021610,2018-05-07
10021610,2018-05-10
10021610,2018-05-24
10021610,2018-06-04
10021610,2018-06-26
10021610,2018-07-05
10021610,2018-08-04
10021610,2018-08-14
10021610,2019-01-22
10021610,2019-04-18
10023519,2016-01-10
10023519,2016-01-18
10023519,2016-01-24
10023519,2016-01-30
10023519,2016-02-27
10023519,2016-03-26
10023519,2016-04-02
10023519,2016-04-11
10023519,2016-06-26
10023519,2016-08-29
10023519,2016-09-01
10023519,2016-09-04
10023519,2016-09-05
10023519,2016-11-02
10023519,2016-12-14
10023519,2016-12-24
10023519,2017-01-13
10023519,2017-05-26
10023519,2017-06-28
10023519,2017-07-14
10023519,2017-09-16
9928008,2017-07-09
9928008,2017-07-18
9928008,2017-07-23
9928008,2017-07-29
9928008,2017-08-03
9928008,2017-08-10
9928008,2017-08-20
9928008,2017-08-24
9928008,2017-09-07
9928008,2017-09-17
9928008,2017-09-24
9928008,2017-09-29
9928008,2017-10-01
9928008,2017-10-08
9928008,2017-10-13
9928008,2017-10-19
9928008,2017-10-23
10023519,2017-12-23
10023519,2018-07-23
10023519,2018-07-27
10023519,2018-09-16
10023519,2019-08-30
10023519,2020-01-26
9928008,2017-10-30
9928008,2017-11-02
9928008,2017-11-12
9928008,2017-11-16
9928008,2017-12-25
9928008,2018-01-07
9928008,2019-03-10
9928008,2019-09-04
9928008,2019-09-10
9928008,2019-10-04
9928008,2019-10-09
9928008,2019-10-13
9928008,2019-11-09
9928008,2019-11-13
9928008,2019-12-23
9928008,2020-01-02
9928008,2020-01-10
9928008,2020-01-13
9928008,2020-01-19
9928008,2020-01-22
9928008,2020-01-30
9928008,2020-02-11
9928008,2020-03-02
9932692,2016-01-01
10023519,2020-02-04
9932692,2016-01-03
9932692,2016-01-07
9932692,2016-02-07
9932692,2016-02-12
9932692,2016-03-10
9932692,2016-03-27
9932692,2016-05-30
9932692,2016-06-16
9932692,2016-06-28
9932692,2016-07-25
9932692,2016-08-17
9942594,2016-06-09
9967697,2016-01-11
9967697,2016-01-23
9967697,2016-03-18
9967697,2016-08-01
9967697,2016-09-11
9967697,2016-09-24
9967697,2016-10-26
9967697,2016-11-05
9967697,2016-11-12
9967697,2017-02-21
9967697,2017-06-11
9967697,2017-07-06
9967697,2017-07-22
9967697,2017-07-24
9967697,2017-08-24
9967697,2017-08-31
9967697,2017-12-24
9967697,2018-01-15
9967697,2018-02-23
9967697,2018-04-17
9967697,2019-02-06
9967697,2019-12-11
9967697,2019-12-21
9967697,2020-01-23
12434512,2016-04-18
10027442,2016-01-04
